date,close,portfolio,monthly_return,signal_prev_month,leverage_prev_month,out_mode
2008-06-30,2292.980000,787367.541409,0.037892,False,4.500000,bond2x_pos
2008-07-31,2325.550000,817202.420261,0.037892,False,2.000000,bond2x_pos
2008-08-29,2367.520000,848167.800371,0.037892,False,2.284297,bond2x_pos
2008-09-30,2082.330000,880306.518618,0.037892,False,4.500000,bond2x_pos
2008-10-31,1720.950000,913663.035053,0.037892,False,2.000000,bond2x_pos
2008-11-28,1535.570000,948283.494405,0.037892,False,4.500000,bond2x_pos
2008-12-31,1577.030000,984215.789915,0.037892,False,3.652278,bond2x_pos
2009-01-30,1476.420000,984215.789915,0.000000,False,2.000000,cash
2009-02-27,1377.840000,984215.789915,0.000000,False,2.647848,cash
2009-03-31,1528.590000,984215.789915,0.000000,False,4.500000,cash
2009-04-30,1717.300000,984215.789915,0.000000,False,2.000000,cash
2009-05-29,1774.330000,984215.789915,0.000000,False,4.500000,cash
2009-06-30,1835.040000,984215.789915,0.000000,False,2.664054,cash
2009-07-31,1978.500000,984215.789915,0.000000,False,4.500000,cash
2009-08-31,2009.060000,984215.789915,0.000000,False,4.500000,cash
2009-09-30,2122.420000,984215.789915,0.000000,False,3.832430,cash
2009-10-30,2045.110000,984215.789915,0.000000,False,4.500000,cash
2009-11-30,2144.600000,984215.789915,0.000000,False,2.589303,cash
2009-12-31,2269.150000,1141575.924995,0.159884,True,2.825995,ixic
2010-01-29,2147.350000,858129.254740,-0.248294,True,4.500000,ixic
2010-02-26,2238.260000,933517.078531,0.087851,True,2.151327,ixic
2010-03-31,2397.960000,1096794.350054,0.174906,True,2.504013,ixic
2010-04-30,2461.190000,1219533.434434,0.111907,True,4.500000,ixic
2010-05-28,2257.040000,756092.974145,-0.380015,True,4.500000,ixic
2010-06-30,2109.240000,644707.966171,-0.147317,True,2.199280,ixic
2010-07-30,2254.700000,840431.329828,0.303585,True,4.500000,ixic
2010-08-31,2114.030000,733041.560949,-0.127779,True,2.000000,ixic
2010-09-30,2368.620000,907401.000716,0.237858,True,2.000000,ixic
2010-10-29,2507.410000,1011017.665822,0.114191,True,2.000000,ixic
2010-11-30,2498.230000,990729.373337,-0.020067,True,3.888127,ixic
2010-12-31,2652.870000,1221813.596911,0.233247,True,3.861709,ixic
2011-01-31,2700.080000,1294826.518817,0.059758,True,3.667064,ixic
2011-02-28,2782.270000,1463450.837209,0.130229,True,4.500000,ixic
2011-03-31,2781.070000,1450732.189053,-0.008691,True,4.500000,ixic
2011-04-29,2873.540000,1658004.194938,0.142874,True,4.500000,ixic
2011-05-31,2835.300000,1547524.206442,-0.066634,True,4.500000,ixic
