date,close,portfolio,monthly_return,signal_prev_month,leverage_prev_month,out_mode
2008-06-30,2292.980000,730526.730895,0.037892,False,4.500000,bond2x_pos
2008-07-31,2325.550000,758207.801511,0.037892,False,2.000000,bond2x_pos
2008-08-29,2367.520000,786937.761425,0.037892,False,2.015557,bond2x_pos
2008-09-30,2082.330000,816756.355082,0.037892,False,4.500000,bond2x_pos
2008-10-31,1720.950000,847704.832920,0.037892,False,2.000000,bond2x_pos
2008-11-28,1535.570000,879826.008434,0.037892,False,3.995962,bond2x_pos
2008-12-31,1577.030000,913164.317409,0.037892,False,3.222598,bond2x_pos
2009-01-30,1476.420000,913164.317409,0.000000,False,2.000000,cash
2009-02-27,1377.840000,913164.317409,0.000000,False,2.336336,cash
2009-03-31,1528.590000,913164.317409,0.000000,False,4.500000,cash
2009-04-30,1717.300000,913164.317409,0.000000,False,2.000000,cash
2009-05-29,1774.330000,913164.317409,0.000000,False,4.500000,cash
2009-06-30,1835.040000,913164.317409,0.000000,False,2.350636,cash
2009-07-31,1978.500000,913164.317409,0.000000,False,4.500000,cash
2009-08-31,2009.060000,913164.317409,0.000000,False,4.500000,cash
2009-09-30,2122.420000,913164.317409,0.000000,False,3.381555,cash
2009-10-30,2045.110000,913164.317409,0.000000,False,4.500000,cash
2009-11-30,2144.600000,913164.317409,0.000000,False,2.284680,cash
2009-12-31,2269.150000,1041987.985789,0.141074,True,2.493525,ixic
2010-01-29,2147.350000,783268.422288,-0.248294,True,4.500000,ixic
2010-02-26,2238.260000,847239.367966,0.081672,True,2.000000,ixic
2010-03-31,2397.960000,977992.449205,0.154328,True,2.209424,ixic
2010-04-30,2461.190000,1087436.756372,0.111907,True,4.500000,ixic
2010-05-28,2257.040000,674194.956943,-0.380015,True,4.500000,ixic
2010-06-30,2109.240000,583874.411349,-0.133968,True,2.000000,ixic
2010-07-30,2254.700000,761129.648974,0.303585,True,4.500000,ixic
2010-08-31,2114.030000,663872.997312,-0.127779,True,2.000000,ixic
2010-09-30,2368.620000,821780.174824,0.237858,True,2.000000,ixic
2010-10-29,2507.410000,915619.746411,0.114191,True,2.000000,ixic
2010-11-30,2498.230000,899407.460995,-0.017706,True,3.430700,ixic
2010-12-31,2652.870000,1084510.726737,0.205806,True,3.407391,ixic
2011-01-31,2700.080000,1141694.257166,0.052727,True,3.235645,ixic
2011-02-28,2782.270000,1290376.272192,0.130229,True,4.500000,ixic
2011-03-31,2781.070000,1279161.791064,-0.008691,True,4.500000,ixic
2011-04-29,2873.540000,1461920.836660,0.142874,True,4.500000,ixic
2011-05-31,2835.300000,1364506.730164,-0.066634,True,4.500000,ixic
2011-06-30,2773.520000,1221502.172941,-0.104803,True,4.500000,ixic
2011-07-29,2756.380000,1179287.758634,-0.034559,True,4.500000,ixic
2011-08-31,2579.460000,830707.566061,-0.295585,True,4.500000,ixic
2011-09-30,2415.400000,632928.336805,-0.238085,True,3.657086,ixic
2011-10-31,2684.410000,945865.739107,0.494428,True,4.500000,ixic
2011-11-30,2620.340000,897877.350539,-0.050735,True,2.000000,ixic
2011-12-30,2605.150000,884773.804541,-0.014594,True,2.000000,ixic
2012-01-31,2813.840000,1197745.021744,0.353730,True,4.500000,ixic
2012-02-29,2966.890000,1354185.012396,0.130612,True,2.469418,ixic
2012-03-30,3091.570000,1601130.280588,0.182357,True,4.500000,ixic
2012-04-30,3046.360000,1484958.079169,-0.072556,True,4.500000,ixic
2012-05-31,2827.340000,1076816.898498,-0.274850,True,3.744777,ixic
2012-06-29,2935.050000,1081051.523534,0.003933,False,3.703940,bond2x_pos
2012-07-31,2939.520000,1081101.192125,0.000046,True,2.000000,ixic
2012-08-31,3066.960000,1284719.116572,0.188343,True,4.500000,ixic
2012-09-28,3116.230000,1368921.476392,0.065541,True,4.500000,ixic
2012-10-31,2977.230000,1084906.806696,-0.207473,True,4.500000,ixic
2012-11-30,3010.240000,1121275.682333,0.033523,True,3.496493,ixic
2012-12-31,3019.510000,1128021.539777,0.006016,True,3.808976,ixic
2013-01-31,3142.130000,1326543.822292,0.175992,True,4.500000,ixic
2013-02-28,3160.190000,1351900.204027,0.019115,True,4.500000,ixic
2013-03-29,3267.520000,1549391.416542,0.146084,True,4.500000,ixic
2013-04-30,3328.790000,1669671.460485,0.077631,True,4.500000,ixic
2013-05-31,3455.910000,1945327.917949,0.165096,True,4.500000,ixic
2013-06-28,3403.250000,1798806.803511,-0.075319,True,4.500000,ixic
2013-07-31,3626.370000,2256351.158036,0.254360,True,3.970598,ixic
2013-08-30,3589.870000,2187840.015147,-0.030364,True,2.625444,ixic
2013-09-30,3771.480000,2489098.880787,0.137697,True,2.805014,ixic
2013-10-31,3919.710000,2818184.185696,0.132211,True,3.497370,ixic
2013-11-29,4059.890000,3252699.782314,0.154183,True,4.500000,ixic
2013-12-31,4176.590000,3651483.362234,0.122601,True,4.500000,ixic
2014-01-31,4103.880000,3340777.821648,-0.085090,True,4.500000,ixic
2014-02-28,4308.120000,4066407.849606,0.217204,True,4.500000,ixic
2014-03-31,4198.990000,3721867.065789,-0.084729,True,3.157832,ixic
2014-04-30,4114.560000,3494706.418706,-0.061034,True,2.824707,ixic
2014-05-30,4242.620000,3960572.758733,0.133306,True,4.500000,ixic
2014-06-30,4408.180000,4575935.247670,0.155372,True,4.140710,ixic
2014-07-31,4369.770000,4365624.991509,-0.045960,True,4.500000,ixic
2014-08-29,4580.270000,5271061.934711,0.207401,True,4.443821,ixic
2014-09-30,4493.390000,4868727.670851,-0.076329,True,3.729124,ixic
2014-10-31,4630.740000,5315865.314150,0.091839,True,3.159539,ixic
2014-11-28,4791.630000,6072656.899605,0.142365,True,4.282430,ixic
2014-12-31,4736.050000,5714690.359873,-0.058947,True,4.500000,ixic
2015-01-30,4635.240000,5128731.626659,-0.102536,True,4.500000,ixic
2015-02-27,4963.530000,6728699.219993,0.311962,True,4.500000,ixic
2015-03-31,4900.880000,6509859.307215,-0.032523,True,2.303017,ixic
2015-04-30,4941.420000,6621927.839079,0.017215,True,2.542121,ixic
2015-05-29,5071.310000,7360516.802698,0.111537,True,4.500000,ixic
2015-06-30,4986.870000,6759329.033396,-0.081677,True,4.500000,ixic
2015-07-31,5129.260000,7582199.006415,0.121738,True,4.500000,ixic
2015-08-31,4776.510000,5184522.173730,-0.316224,True,4.500000,ixic
2015-09-30,4620.160000,4797677.616852,-0.074615,True,2.179623,ixic
2015-10-30,5053.750000,6791416.342899,0.415563,True,4.500000,ixic
2015-11-30,5108.670000,6918649.152214,0.018734,True,2.000000,ixic
2015-12-31,5007.410000,6541542.025433,-0.054506,True,2.556417,ixic
2016-01-29,4613.950000,4184362.905108,-0.360340,True,4.500000,ixic
2016-02-29,4557.950000,4187120.719231,0.000659,False,3.610491,bond2x_pos
2016-03-31,4869.850000,4189880.350963,0.000659,False,3.192911,bond2x_pos
2016-04-29,4775.360000,4192641.801504,0.000659,False,2.632989,bond2x_pos
2016-05-31,4948.050000,4195405.072051,0.000659,False,2.415176,bond2x_pos
2016-06-30,4842.670000,3830268.152555,-0.087033,True,3.817674,ixic
2016-07-29,5162.130000,3832792.591244,0.000659,False,3.691821,bond2x_pos
2016-08-31,5213.220000,3911029.113861,0.020412,True,2.430894,ixic
2016-09-30,5312.000000,4169199.735582,0.066011,True,3.783298,ixic
2016-10-31,5189.130000,3707094.333188,-0.110838,True,4.500000,ixic
2016-11-30,5323.680000,4114620.436614,0.109931,True,4.500000,ixic
2016-12-30,5383.120000,4286577.917475,0.041792,True,4.323944,ixic
2017-01-31,5614.790000,5087798.106739,0.186914,True,4.500000,ixic
2017-02-28,5825.440000,5912410.304932,0.162076,True,4.500000,ixic
2017-03-31,5911.740000,6266649.366597,0.059914,True,4.500000,ixic
2017-04-28,6047.610000,6872470.581810,0.096674,True,4.500000,ixic
2017-05-31,6198.520000,7597801.210356,0.105541,True,4.500000,ixic
2017-06-30,6140.420000,7226045.177453,-0.048929,True,4.500000,ixic
2017-07-31,6348.120000,8277165.328337,0.145463,True,4.500000,ixic
2017-08-31,6428.660000,8693858.470289,0.050342,True,4.500000,ixic
2017-09-29,6495.960000,9044736.955296,0.040359,True,4.500000,ixic
2017-10-31,6727.670000,10435495.336761,0.153764,True,4.500000,ixic
2017-11-30,6873.970000,11386242.625912,0.091107,True,4.500000,ixic
2017-12-29,6903.390000,11528680.111417,0.012510,True,4.500000,ixic
2018-01-31,7411.480000,15269164.101012,0.324450,True,4.500000,ixic
2018-02-28,7273.010000,14326077.605109,-0.061764,True,3.060178,ixic
2018-03-29,7063.450000,13327814.458959,-0.069682,True,2.298706,ixic
2018-04-30,7066.270000,13261796.096256,-0.004953,True,4.500000,ixic
2018-05-31,7442.120000,16346514.783366,0.232602,True,4.500000,ixic
2018-06-29,7510.300000,16849766.806958,0.030787,True,4.018408,ixic
2018-07-31,7671.790000,18366433.100290,0.090011,True,4.500000,ixic
2018-08-31,8109.540000,22958383.522984,0.250019,True,4.500000,ixic
2018-09-28,8046.350000,21998395.759079,-0.041814,True,4.500000,ixic
2018-10-31,7305.900000,15268715.914288,-0.305917,True,3.271030,ixic
2018-11-30,7330.540000,15268715.914288,0.000000,False,2.518455,cash
2018-12-31,6635.280000,15268715.914288,0.000000,False,2.223706,cash
2019-01-31,7281.740000,15611190.675191,0.022430,False,2.159832,bond2x_pos
2019-02-28,7532.530000,15961347.088075,0.022430,False,2.000000,bond2x_pos
2019-03-29,7729.320000,17285106.563907,0.082935,True,3.367884,ixic
2019-04-30,8095.390000,20852328.649449,0.206375,True,4.500000,ixic
2019-05-31,7453.150000,13267227.724136,-0.363753,True,4.500000,ixic
2019-06-28,8006.244000,15196532.808130,0.145419,True,2.000000,ixic
2019-07-31,8175.420000,15793164.114876,0.039261,True,2.000000,ixic
2019-08-30,7962.880000,14057580.252428,-0.109895,True,3.996540,ixic
2019-09-30,7999.338000,14252323.059988,0.013853,True,4.500000,ixic
2019-10-31,8292.360000,14572000.298054,0.022430,False,4.500000,bond2x_pos
2019-11-29,8665.471000,17424111.925599,0.195725,True,4.500000,ixic
2019-12-31,8972.604000,20085556.298814,0.152745,True,4.500000,ixic
2020-01-31,9150.936000,21746395.800104,0.082688,True,4.500000,ixic
2020-02-28,8567.367000,15359005.461853,-0.293722,True,4.500000,ixic
2020-03-31,7700.098000,11357575.603911,-0.260527,True,2.536049,ixic
2020-04-30,8889.551000,11661695.823710,0.026777,False,4.500000,bond2x_pos
2020-05-29,9489.872000,11973959.428270,0.026777,False,2.000000,bond2x_pos
2020-06-30,10058.770000,13681561.076103,0.142610,True,2.439944,ixic
2020-07-31,10745.270000,17791092.334959,0.300370,True,4.500000,ixic
2020-08-31,11775.460000,25346651.780559,0.424682,True,4.500000,ixic
2020-09-30,11167.510000,19286812.203749,-0.239079,True,4.500000,ixic
2020-10-30,10911.590000,18344980.142454,-0.048833,True,2.000000,ixic
2020-11-30,12198.740000,27959176.448307,0.524078,True,4.500000,ixic
2020-12-31,12888.280000,31036112.335457,0.110051,True,2.000000,ixic
2021-01-29,13070.690000,32392077.093781,0.043690,True,3.452882,ixic
2021-02-26,13192.350000,33530183.005483,0.035135,True,4.500000,ixic
2021-03-31,13246.870000,33927419.828915,0.011847,True,4.500000,ixic
2021-04-30,13962.680000,41948293.585163,0.236413,True,4.500000,ixic
2021-05-28,13748.740000,38948616.130314,-0.071509,True,4.250848,ixic
2021-06-30,14503.950000,45313335.816930,0.163413,True,3.058489,ixic
2021-07-30,14672.680000,46699868.391834,0.030599,True,3.019601,ixic
2021-08-31,15259.240000,54785647.819939,0.173144,True,4.500000,ixic
2021-09-30,14448.580000,41318442.750681,-0.245816,True,4.500000,ixic
2021-10-29,15498.390000,48017539.113858,0.162133,True,2.278486,ixic
2021-11-30,15537.690000,48117007.183140,0.002071,True,2.000000,ixic
2021-12-31,15644.970000,48903695.047085,0.016349,True,3.025159,ixic
2022-01-31,14239.880000,28809196.840024,-0.410899,True,4.500000,ixic
2022-02-28,13751.400000,26546799.619930,-0.078530,True,2.193362,ixic
2022-03-31,14220.520000,29855648.016979,0.124642,True,3.821695,ixic
2022-04-29,12334.640000,17440680.991471,-0.415833,True,3.100529,ixic
2022-05-31,12081.390000,17440680.991471,0.000000,False,2.000000,cash
2022-06-30,11028.740000,17440680.991471,0.000000,False,2.000000,cash
2022-07-29,12390.690000,17440680.991471,0.000000,False,3.185249,cash
2022-08-31,11816.200000,17440680.991471,0.000000,False,2.000000,cash
2022-09-30,10575.620000,17440680.991471,0.000000,False,2.000000,cash
2022-10-31,10988.150000,17440680.991471,0.000000,False,3.618450,cash
2022-11-30,11468.000000,17440680.991471,0.000000,False,2.000000,cash
2022-12-30,10466.480000,17440680.991471,0.000000,False,4.500000,cash
2023-01-31,11584.550000,17440680.991471,0.000000,False,2.000000,cash
2023-02-28,11455.540000,17440680.991471,0.000000,False,2.000000,cash
2023-03-31,12221.910000,17440680.991471,0.000000,False,2.000000,cash
2023-04-28,12226.580000,17440680.991471,0.000000,False,2.718391,cash
2023-05-31,12935.290000,17440680.991471,0.000000,False,3.189121,cash
2023-06-30,13787.920000,21579397.260624,0.237302,True,3.683961,ixic
2023-07-31,14346.020000,25364392.820463,0.175399,True,4.500000,ixic
2023-08-31,14034.970000,22718407.953177,-0.104319,True,4.500000,ixic
2023-09-29,13219.320000,18096336.446963,-0.203451,True,3.412709,ixic
2023-10-31,12851.240000,15706743.687430,-0.132048,True,4.500000,ixic
2023-11-30,14226.220000,23162955.524809,0.474714,True,4.500000,ixic
2023-12-29,15011.350000,25650144.577063,0.107378,True,2.000000,ixic
2024-01-31,15164.010000,26560773.737687,0.035502,True,4.094970,ixic
2024-02-29,16091.920000,33695321.334589,0.268612,True,4.500000,ixic
2024-03-28,16379.460000,35988458.997914,0.068055,True,4.157661,ixic
2024-04-30,15657.820000,28610490.812649,-0.205009,True,4.500000,ixic
2024-05-31,16735.020000,35205997.926130,0.230528,True,3.425561,ixic
2024-06-28,17732.600000,39297661.968602,0.116221,True,2.000000,ixic
2024-07-31,17599.400000,37704057.297082,-0.040552,True,4.500000,ixic
2024-08-30,17713.630000,38298732.016477,0.015772,True,3.160399,ixic
2024-09-30,18189.170000,42666969.414304,0.114057,True,4.500000,ixic
2024-10-31,18095.150000,41386510.425800,-0.030011,True,4.500000,ixic
2024-11-29,19218.170000,52665522.382172,0.272529,True,4.500000,ixic
2024-12-31,19310.790000,53217120.411220,0.010474,True,3.155274,ixic
2025-01-31,19627.440000,56155136.356323,0.055208,True,3.705846,ixic
2025-02-28,18847.280000,45731734.939573,-0.185618,True,4.500000,ixic
2025-03-31,17299.290000,31281180.126881,-0.315985,True,3.778222,ixic
2025-04-30,17446.340000,32266586.408017,0.031502,True,4.500000,ixic
2025-05-30,19113.770000,39371238.569736,0.220186,True,2.340543,ixic
2025-06-30,20369.730000,45530027.593467,0.156429,True,2.436215,ixic
2025-07-31,21122.450000,52793793.420267,0.159538,True,4.500000,ixic
2025-08-29,21455.550000,56183935.206847,0.064215,True,4.500000,ixic
2025-09-30,22660.010000,69997798.071567,0.245869,True,4.500000,ixic
2025-10-31,23724.960000,84328867.644111,0.204736,True,4.500000,ixic
2025-11-28,23365.690000,78013136.718443,-0.074894,True,4.500000,ixic
2025-12-29,23474.350000,78852151.289756,0.010755,True,3.413775,ixic
