date,close,portfolio,monthly_return,signal_prev_month,leverage_prev_month,out_mode
2000-01-31,3940.350000,229966.105870,-0.078955,True,2.378813,ixic
2000-02-29,4696.690000,295660.781761,0.285671,True,1.500000,ixic
2000-03-31,4572.830000,283299.900485,-0.041808,True,1.500000,ixic
2000-04-28,3860.660000,216481.022388,-0.235859,True,1.500000,ixic
2000-05-31,3400.910000,223498.888530,0.032418,False,1.749078,bond2x_pos
2000-06-30,3966.110000,230744.259350,0.032418,False,4.500000,bond2x_pos
2000-07-31,3766.990000,238224.510077,0.032418,False,1.500000,bond2x_pos
2000-08-31,4206.350000,279366.205460,0.172701,True,1.500000,ixic
2000-09-29,3672.820000,225585.759352,-0.192509,True,1.500000,ixic
2000-10-31,3369.630000,232898.782199,0.032418,False,1.500000,bond2x_pos
2000-11-30,2597.930000,240448.878093,0.032418,False,4.500000,bond2x_pos
2000-12-29,2470.520000,248243.732450,0.032418,False,1.544886,bond2x_pos
2001-01-31,2772.730000,249620.859482,0.005547,False,1.500000,bond2x_pos
2001-02-28,2151.830000,251005.626099,0.005547,False,1.500000,bond2x_pos
2001-03-30,1840.260000,252398.074681,0.005547,False,1.500000,bond2x_pos
2001-04-30,2116.240000,253798.247842,0.005547,False,2.859239,bond2x_pos
2001-05-31,2110.500000,255206.188435,0.005547,False,1.500000,bond2x_pos
2001-06-29,2160.540000,256621.939550,0.005547,False,1.500000,bond2x_pos
2001-07-31,2027.120000,258045.544516,0.005547,False,4.500000,bond2x_pos
2001-08-31,1805.430000,259477.046901,0.005547,False,2.647624,bond2x_pos
2001-09-28,1498.800000,260916.490516,0.005547,False,4.500000,bond2x_pos
2001-10-31,1690.200000,262363.919415,0.005547,False,3.741578,bond2x_pos
2001-11-30,1930.580000,263819.377896,0.005547,False,1.500000,bond2x_pos
2001-12-31,1950.400000,265282.910504,0.005547,False,4.500000,bond2x_pos
2002-01-31,1934.060000,272004.973136,0.025339,False,1.714802,bond2x_pos
2002-02-28,1731.490000,278897.367607,0.025339,False,4.500000,bond2x_pos
2002-03-29,1858.250000,285964.409993,0.025339,False,2.348206,bond2x_pos
2002-04-30,1688.230000,293210.525737,0.025339,False,1.500000,bond2x_pos
2002-05-31,1615.730000,300640.252419,0.025339,False,1.500000,bond2x_pos
2002-06-28,1463.210000,308258.242596,0.025339,False,4.500000,bond2x_pos
2002-07-31,1328.260000,316069.266719,0.025339,False,4.397723,bond2x_pos
2002-08-30,1314.850000,324078.216119,0.025339,False,4.500000,bond2x_pos
2002-09-30,1172.060000,332290.106068,0.025339,False,2.754979,bond2x_pos
2002-10-31,1329.750000,340710.078921,0.025339,False,2.297152,bond2x_pos
2002-11-29,1478.780000,349343.407338,0.025339,False,1.500000,bond2x_pos
2002-12-31,1335.510000,358195.497583,0.025339,False,4.500000,bond2x_pos
2003-01-31,1320.910000,359020.480058,0.002303,False,1.500000,bond2x_pos
2003-02-28,1337.520000,359847.362602,0.002303,False,2.632572,bond2x_pos
2003-03-31,1341.170000,360676.149590,0.002303,False,4.500000,bond2x_pos
2003-04-30,1464.310000,361506.845410,0.002303,False,4.500000,bond2x_pos
2003-05-30,1595.910000,362339.454457,0.002303,False,2.539940,bond2x_pos
2003-06-30,1622.800000,363173.981139,0.002303,False,4.500000,bond2x_pos
2003-07-31,1735.020000,439307.345136,0.209633,True,3.098697,ixic
2003-08-29,1810.450000,519082.849979,0.181594,True,4.326238,ixic
2003-09-30,1786.940000,485246.046120,-0.065186,True,4.500000,ixic
2003-10-31,1932.210000,640423.415568,0.319791,True,4.007638,ixic
2003-11-28,1960.260000,660430.794931,0.031241,True,2.399994,ixic
2003-12-31,2003.370000,706288.318003,0.069436,True,3.388436,ixic
2004-01-30,2066.150000,801119.804015,0.134267,True,4.500000,ixic
2004-02-27,2029.820000,732323.299153,-0.085875,True,4.500000,ixic
2004-03-31,1994.220000,669582.778931,-0.085673,True,4.500000,ixic
2004-04-30,1920.150000,553148.670506,-0.173891,True,4.500000,ixic
2004-05-28,1986.740000,635738.258834,0.149308,True,4.500000,ixic
2004-06-30,2047.790000,694280.084637,0.092085,True,3.150489,ixic
2004-07-30,1887.360000,444829.781310,-0.359293,True,4.500000,ixic
2004-08-31,1838.100000,419360.016571,-0.057257,True,2.074545,ixic
2004-09-30,1896.840000,474679.662022,0.131914,True,4.331183,ixic
2004-10-29,1974.990000,548126.595316,0.154729,True,3.897458,ixic
2004-11-30,2096.810000,696568.026722,0.270816,True,4.500000,ixic
2004-12-31,2175.440000,809411.486457,0.161999,True,4.500000,ixic
2005-01-31,2062.410000,614701.180610,-0.240558,True,4.500000,ixic
2005-02-28,2051.720000,604309.824869,-0.016905,True,2.529415,ixic
2005-03-31,1999.230000,610539.226261,0.010308,False,4.500000,bond2x_pos
2005-04-29,1921.650000,616832.842135,0.010308,False,4.500000,bond2x_pos
2005-05-31,2068.220000,623191.334431,0.010308,False,4.500000,bond2x_pos
2005-06-30,2056.960000,614682.060674,-0.013654,True,1.966269,ixic
2005-07-29,2184.830000,717935.985981,0.167979,True,2.768988,ixic
2005-08-31,2152.090000,678325.515329,-0.055173,True,3.346813,ixic
2005-09-30,2151.690000,674971.524312,-0.004945,True,2.932923,ixic
2005-10-31,2120.300000,626104.667725,-0.072398,True,4.500000,ixic
2005-11-30,2232.820000,771395.905662,0.232056,True,4.500000,ixic
2005-12-30,2205.320000,735751.331478,-0.046208,True,3.344456,ixic
2006-01-31,2305.820000,847966.623422,0.152518,True,3.460684,ixic
2006-02-28,2281.380000,807862.861341,-0.047294,True,3.908835,ixic
2006-03-31,2339.790000,886301.691318,0.097094,True,4.028318,ixic
2006-04-28,2322.570000,850966.299278,-0.039868,True,4.500000,ixic
2006-05-31,2178.870000,608296.217510,-0.285170,True,4.500000,ixic
